pair_a,pair_b,i_a,j_a,i_b,j_b,delta_a,delta_b,abs_delta_a,abs_delta_b,same_abs_delta,edge_candidate_flag,strength,theta_edge,strength_margin,abs_delta_gap,same_orientation,shares_left_index,shares_right_index,shares_any_index,pair_index_sum_gap,source_native_features_present,source_feature_columns
2|6,4|3,2,6,4,3,4,-1,4,1,false,0,0.10651164470321303,0.5,-0.39348835529678694,3,false,false,false,false,1,false,
2|6,4|5,2,6,4,5,4,1,4,1,false,0,0.10651164470321303,0.5,-0.39348835529678694,3,true,false,false,false,1,false,
2|6,5|4,2,6,5,4,4,-1,4,1,false,0,0.10651164470321303,0.5,-0.39348835529678694,3,false,false,false,false,1,false,
2|6,5|6,2,6,5,6,4,1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,true,false,true,true,3,false,
2|6,6|5,2,6,6,5,4,-1,4,1,false,0,0.10651164470321303,0.5,-0.39348835529678694,3,false,false,false,true,3,false,
4|0,4|3,4,0,4,3,-4,-1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,true,true,false,true,3,false,
4|0,4|5,4,0,4,5,-4,1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,false,true,false,true,5,false,
4|0,5|4,4,0,5,4,-4,-1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,true,false,false,true,5,false,
4|0,5|6,4,0,5,6,-4,1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,false,false,false,false,7,false,
4|0,6|5,4,0,6,5,-4,-1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,true,false,false,false,7,false,
5|1,5|4,5,1,5,4,-4,-1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,true,true,false,true,3,false,
5|1,5|6,5,1,5,6,-4,1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,false,true,false,true,5,false,
5|1,6|5,5,1,6,5,-4,-1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,true,false,false,true,5,false,
6|2,6|5,6,2,6,5,-4,-1,4,1,false,0,0.10651164470321299,0.5,-0.393488355296787,3,true,true,false,true,3,false,
0|4,1|3,0,4,1,3,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,false,false,0,false,
0|4,2|0,0,4,2,0,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,true,2,false,
0|4,2|4,0,4,2,4,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,true,true,2,false,
0|4,3|1,0,4,3,1,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,false,0,false,
0|4,3|5,0,4,3,5,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,false,false,4,false,
0|4,4|2,0,4,4,2,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,true,2,false,
0|4,4|6,0,4,4,6,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,false,true,6,false,
0|4,5|3,0,4,5,3,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,false,4,false,
0|4,6|4,0,4,6,4,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,true,true,6,false,
1|5,2|0,1,5,2,0,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,false,4,false,
1|5,2|4,1,5,2,4,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,false,false,0,false,
1|5,3|1,1,5,3,1,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,true,2,false,
1|5,3|5,1,5,3,5,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,true,true,2,false,
1|5,4|2,1,5,4,2,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,false,0,false,
1|5,4|6,1,5,4,6,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,false,false,4,false,
1|5,5|3,1,5,5,3,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,true,2,false,
1|5,6|4,1,5,6,4,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,false,4,false,
2|6,3|1,2,6,3,1,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,false,4,false,
2|6,3|5,2,6,3,5,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,false,false,0,false,
2|6,4|2,2,6,4,2,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,true,2,false,
2|6,4|6,2,6,4,6,4,2,4,2,false,0,0.2620039382719885,0.5,-0.23799606172801152,2,true,false,true,true,2,false,
2|6,5|3,2,6,5,3,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,false,0,false,
2|6,6|4,2,6,6,4,4,-2,4,2,false,0,0.26200393827198853,0.5,-0.23799606172801147,2,false,false,false,true,2,false,
4|0,4|2,4,0,4,2,-4,-2,4,2,false,0,0.2620039382719886,0.5,-0.2379960617280114,2,true,true,false,true,2,false,
4|0,4|6,4,0,4,6,-4,2,4,2,false,0,0.2620039382719886,0.5,-0.2379960617280114,2,false,true,false,true,6,false,
4|0,5|3,4,0,5,3,-4,-2,4,2,false,0,0.2620039382719886,0.5,-0.2379960617280114,2,true,false,false,false,4,false,
4|0,6|4,4,0,6,4,-4,-2,4,2,false,0,0.26200393827198865,0.5,-0.23799606172801135,2,true,false,false,true,6,false,
5|1,5|3,5,1,5,3,-4,-2,4,2,false,0,0.2620039382719886,0.5,-0.2379960617280114,2,true,true,false,true,2,false,
5|1,6|4,5,1,6,4,-4,-2,4,2,false,0,0.26200393827198865,0.5,-0.23799606172801135,2,true,false,false,false,4,false,
6|2,6|4,6,2,6,4,-4,-2,4,2,false,0,0.26200393827198865,0.5,-0.23799606172801135,2,true,true,false,true,2,false,
0|4,1|4,0,4,1,4,4,3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,true,true,1,false,
0|4,2|5,0,4,2,5,4,3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,false,false,3,false,
0|4,3|0,0,4,3,0,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,true,1,false,
0|4,3|6,0,4,3,6,4,3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,false,false,5,false,
0|4,4|1,0,4,4,1,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,true,1,false,
0|4,5|2,0,4,5,2,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,false,3,false,
0|4,6|3,0,4,6,3,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,false,5,false,
1|5,2|5,1,5,2,5,4,3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,true,true,1,false,
1|5,3|0,1,5,3,0,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,false,3,false,
1|5,3|6,1,5,3,6,4,3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,false,false,3,false,
1|5,4|1,1,5,4,1,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,true,1,false,
1|5,5|2,1,5,5,2,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,true,1,false,
1|5,6|3,1,5,6,3,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,false,3,false,
2|6,3|0,2,6,3,0,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,false,5,false,
2|6,3|6,2,6,3,6,4,3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,true,true,1,false,
2|6,4|1,2,6,4,1,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,false,3,false,
2|6,5|2,2,6,5,2,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,true,1,false,
2|6,6|3,2,6,6,3,4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,false,false,false,true,1,false,
4|0,4|1,4,0,4,1,-4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,true,false,true,1,false,
4|0,5|2,4,0,5,2,-4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,false,false,3,false,
4|0,6|3,4,0,6,3,-4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,false,false,5,false,
5|1,5|2,5,1,5,2,-4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,true,false,true,1,false,
5|1,6|3,5,1,6,3,-4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,false,false,false,3,false,
6|2,6|3,6,2,6,3,-4,-3,4,3,false,0,0.02815337486850762,0.5,-0.4718466251314924,1,true,true,false,true,1,false,
0|4,1|5,0,4,1,5,4,4,4,4,true,1,1.0,0.5,0.5,0,true,false,false,false,2,false,
0|4,2|6,0,4,2,6,4,4,4,4,true,1,1.0,0.5,0.5,0,true,false,false,false,4,false,
0|4,4|0,0,4,4,0,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,true,0,false,
0|4,5|1,0,4,5,1,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,false,2,false,
0|4,6|2,0,4,6,2,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,false,4,false,
1|5,2|6,1,5,2,6,4,4,4,4,true,1,1.0,0.5,0.5,0,true,false,false,false,2,false,
1|5,4|0,1,5,4,0,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,false,2,false,
1|5,5|1,1,5,5,1,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,true,0,false,
1|5,6|2,1,5,6,2,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,false,2,false,
2|6,4|0,2,6,4,0,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,false,4,false,
2|6,5|1,2,6,5,1,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,false,2,false,
2|6,6|2,2,6,6,2,4,-4,4,4,true,1,1.0,0.5,0.5,0,false,false,false,true,0,false,
4|0,5|1,4,0,5,1,-4,-4,4,4,true,1,1.0,0.5,0.5,0,true,false,false,false,2,false,
4|0,6|2,4,0,6,2,-4,-4,4,4,true,1,1.0,0.5,0.5,0,true,false,false,false,4,false,
5|1,6|2,5,1,6,2,-4,-4,4,4,true,1,1.0,0.5,0.5,0,true,false,false,false,2,false,
0|4,0|5,0,4,0,5,4,5,4,5,false,0,0.019253805674400652,0.5,-0.48074619432559934,1,true,true,false,true,1,false,
0|4,1|6,0,4,1,6,4,5,4,5,false,0,0.019253805674400652,0.5,-0.48074619432559934,1,true,false,false,false,3,false,
0|4,5|0,0,4,5,0,4,-5,4,5,false,0,0.019253805674400607,0.5,-0.4807461943255994,1,false,false,false,true,1,false,
0|4,6|1,0,4,6,1,4,-5,4,5,false,0,0.019253805674400607,0.5,-0.4807461943255994,1,false,false,false,false,3,false,
1|5,1|6,1,5,1,6,4,5,4,5,false,0,0.019253805674400652,0.5,-0.48074619432559934,1,true,true,false,true,1,false,
1|5,5|0,1,5,5,0,4,-5,4,5,false,0,0.019253805674400607,0.5,-0.4807461943255994,1,false,false,false,true,1,false,
1|5,6|1,1,5,6,1,4,-5,4,5,false,0,0.019253805674400607,0.5,-0.4807461943255994,1,false,false,false,true,1,false,
2|6,5|0,2,6,5,0,4,-5,4,5,false,0,0.019253805674400607,0.5,-0.4807461943255994,1,false,false,false,false,3,false,
2|6,6|1,2,6,6,1,4,-5,4,5,false,0,0.019253805674400607,0.5,-0.4807461943255994,1,false,false,false,true,1,false,
4|0,5|0,4,0,5,0,-4,-5,4,5,false,0,0.019253805674400642,0.5,-0.48074619432559934,1,true,false,true,true,1,false,
4|0,6|1,4,0,6,1,-4,-5,4,5,false,0,0.019253805674400642,0.5,-0.48074619432559934,1,true,false,false,false,3,false,
5|1,6|1,5,1,6,1,-4,-5,4,5,false,0,0.019253805674400642,0.5,-0.48074619432559934,1,true,false,true,true,1,false,
0|4,0|6,0,4,0,6,4,6,4,6,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,true,true,false,true,2,false,
0|4,6|0,0,4,6,0,4,-6,4,6,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,false,false,false,true,2,false,
1|5,6|0,1,5,6,0,4,-6,4,6,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,false,false,false,false,0,false,
2|6,6|0,2,6,6,0,4,-6,4,6,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,false,false,false,true,2,false,
4|0,6|0,4,0,6,0,-4,-6,4,6,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,true,false,true,true,2,false,
5|1,6|0,5,1,6,0,-4,-6,4,6,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,true,false,false,false,0,false,
0|5,1|0,0,5,1,0,5,-1,5,1,false,0,0.18664400870287973,0.5,-0.3133559912971203,4,false,false,false,true,4,false,
0|5,1|2,0,5,1,2,5,1,5,1,false,0,0.1866440087028798,0.5,-0.3133559912971202,4,true,false,false,false,2,false,
0|5,2|1,0,5,2,1,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,false,2,false,
0|5,2|3,0,5,2,3,5,1,5,1,false,0,0.1866440087028798,0.5,-0.3133559912971202,4,true,false,false,false,0,false,
0|5,3|2,0,5,3,2,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,false,0,false,
0|5,3|4,0,5,3,4,5,1,5,1,false,0,0.1866440087028798,0.5,-0.3133559912971202,4,true,false,false,false,2,false,
0|5,4|3,0,5,4,3,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,false,2,false,
0|5,4|5,0,5,4,5,5,1,5,1,false,0,0.1866440087028798,0.5,-0.3133559912971202,4,true,false,true,true,4,false,
0|5,5|4,0,5,5,4,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,true,4,false,
0|5,5|6,0,5,5,6,5,1,5,1,false,0,0.18664400870287973,0.5,-0.3133559912971203,4,true,false,false,true,6,false,
0|5,6|5,0,5,6,5,5,-1,5,1,false,0,0.18664400870287973,0.5,-0.3133559912971203,4,false,false,true,true,6,false,
1|6,2|1,1,6,2,1,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,true,4,false,
1|6,2|3,1,6,2,3,5,1,5,1,false,0,0.1866440087028798,0.5,-0.3133559912971202,4,true,false,false,false,2,false,
1|6,3|2,1,6,3,2,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,false,2,false,
1|6,3|4,1,6,3,4,5,1,5,1,false,0,0.1866440087028798,0.5,-0.3133559912971202,4,true,false,false,false,0,false,
1|6,4|3,1,6,4,3,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,false,0,false,
1|6,4|5,1,6,4,5,5,1,5,1,false,0,0.1866440087028798,0.5,-0.3133559912971202,4,true,false,false,false,2,false,
1|6,5|4,1,6,5,4,5,-1,5,1,false,0,0.18664400870287975,0.5,-0.3133559912971202,4,false,false,false,false,2,false,
1|6,5|6,1,6,5,6,5,1,5,1,false,0,0.18664400870287973,0.5,-0.3133559912971203,4,true,false,true,true,4,false,
1|6,6|5,1,6,6,5,5,-1,5,1,false,0,0.18664400870287973,0.5,-0.3133559912971203,4,false,false,false,true,4,false,
5|0,5|4,5,0,5,4,-5,-1,5,1,false,0,0.18664400870287967,0.5,-0.31335599129712033,4,true,true,false,true,4,false,
5|0,5|6,5,0,5,6,-5,1,5,1,false,0,0.18664400870287964,0.5,-0.31335599129712033,4,false,true,false,true,6,false,
5|0,6|5,5,0,6,5,-5,-1,5,1,false,0,0.18664400870287967,0.5,-0.31335599129712033,4,true,false,false,true,6,false,
6|1,6|5,6,1,6,5,-5,-1,5,1,false,0,0.18664400870287967,0.5,-0.31335599129712033,4,true,true,false,true,4,false,
0|5,1|3,0,5,1,3,5,2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,true,false,false,false,1,false,
0|5,2|0,0,5,2,0,5,-2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,false,false,false,true,3,false,
0|5,2|4,0,5,2,4,5,2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,true,false,false,false,1,false,
0|5,3|1,0,5,3,1,5,-2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,false,false,false,false,1,false,
0|5,3|5,0,5,3,5,5,2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,true,false,true,true,3,false,
0|5,4|2,0,5,4,2,5,-2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,false,false,false,false,1,false,
0|5,4|6,0,5,4,6,5,2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,true,false,false,false,5,false,
0|5,5|3,0,5,5,3,5,-2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,false,false,false,true,3,false,
0|5,6|4,0,5,6,4,5,-2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,false,false,false,false,5,false,
1|6,2|0,1,6,2,0,5,-2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,false,false,false,false,5,false,
1|6,2|4,1,6,2,4,5,2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,true,false,false,false,1,false,
1|6,3|1,1,6,3,1,5,-2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,false,false,false,true,3,false,
1|6,3|5,1,6,3,5,5,2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,true,false,false,false,1,false,
1|6,4|2,1,6,4,2,5,-2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,false,false,false,false,1,false,
1|6,4|6,1,6,4,6,5,2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,true,false,true,true,3,false,
1|6,5|3,1,6,5,3,5,-2,5,2,false,0,0.04845091076863317,0.5,-0.45154908923136683,3,false,false,false,false,1,false,
1|6,6|4,1,6,6,4,5,-2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,false,false,false,true,3,false,
5|0,5|3,5,0,5,3,-5,-2,5,2,false,0,0.04845091076863319,0.5,-0.45154908923136683,3,true,true,false,true,3,false,
5|0,6|4,5,0,6,4,-5,-2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,true,false,false,false,5,false,
6|1,6|4,6,1,6,4,-5,-2,5,2,false,0,0.04845091076863321,0.5,-0.4515490892313668,3,true,true,false,true,3,false,
0|5,1|4,0,5,1,4,5,3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,true,false,false,false,0,false,
0|5,2|5,0,5,2,5,5,3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,true,false,true,true,2,false,
0|5,3|0,0,5,3,0,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,true,2,false,
0|5,3|6,0,5,3,6,5,3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,true,false,false,false,4,false,
0|5,4|1,0,5,4,1,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,false,0,false,
0|5,5|2,0,5,5,2,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,true,2,false,
0|5,6|3,0,5,6,3,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,false,4,false,
1|6,2|5,1,6,2,5,5,3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,true,false,false,false,0,false,
1|6,3|0,1,6,3,0,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,false,4,false,
1|6,3|6,1,6,3,6,5,3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,true,false,true,true,2,false,
1|6,4|1,1,6,4,1,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,true,2,false,
1|6,5|2,1,6,5,2,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,false,0,false,
1|6,6|3,1,6,6,3,5,-3,5,3,false,0,0.050057322793776914,0.5,-0.4499426772062231,2,false,false,false,true,2,false,
5|0,5|2,5,0,5,2,-5,-3,5,3,false,0,0.05005732279377694,0.5,-0.44994267720622305,2,true,true,false,true,2,false,
5|0,6|3,5,0,6,3,-5,-3,5,3,false,0,0.05005732279377694,0.5,-0.44994267720622305,2,true,false,false,false,4,false,
6|1,6|3,6,1,6,3,-5,-3,5,3,false,0,0.05005732279377694,0.5,-0.44994267720622305,2,true,true,false,true,2,false,
0|5,1|5,0,5,1,5,5,4,5,4,false,0,0.019253805674400652,0.5,-0.48074619432559934,1,true,false,true,true,1,false,
0|5,2|6,0,5,2,6,5,4,5,4,false,0,0.019253805674400652,0.5,-0.48074619432559934,1,true,false,false,false,3,false,
0|5,4|0,0,5,4,0,5,-4,5,4,false,0,0.01925380567440067,0.5,-0.48074619432559934,1,false,false,false,true,1,false,
0|5,5|1,0,5,5,1,5,-4,5,4,false,0,0.01925380567440067,0.5,-0.48074619432559934,1,false,false,false,true,1,false,
0|5,6|2,0,5,6,2,5,-4,5,4,false,0,0.01925380567440067,0.5,-0.48074619432559934,1,false,false,false,false,3,false,
1|6,2|6,1,6,2,6,5,4,5,4,false,0,0.019253805674400652,0.5,-0.48074619432559934,1,true,false,true,true,1,false,
1|6,4|0,1,6,4,0,5,-4,5,4,false,0,0.01925380567440067,0.5,-0.48074619432559934,1,false,false,false,false,3,false,
1|6,5|1,1,6,5,1,5,-4,5,4,false,0,0.01925380567440067,0.5,-0.48074619432559934,1,false,false,false,true,1,false,
1|6,6|2,1,6,6,2,5,-4,5,4,false,0,0.01925380567440067,0.5,-0.48074619432559934,1,false,false,false,true,1,false,
5|0,5|1,5,0,5,1,-5,-4,5,4,false,0,0.019253805674400642,0.5,-0.48074619432559934,1,true,true,false,true,1,false,
5|0,6|2,5,0,6,2,-5,-4,5,4,false,0,0.019253805674400642,0.5,-0.48074619432559934,1,true,false,false,false,3,false,
6|1,6|2,6,1,6,2,-5,-4,5,4,false,0,0.019253805674400642,0.5,-0.48074619432559934,1,true,true,false,true,1,false,
0|5,1|6,0,5,1,6,5,5,5,5,true,1,1.0,0.5,0.5,0,true,false,false,false,2,false,
0|5,5|0,0,5,5,0,5,-5,5,5,true,1,1.0,0.5,0.5,0,false,false,false,true,0,false,
0|5,6|1,0,5,6,1,5,-5,5,5,true,1,1.0,0.5,0.5,0,false,false,false,false,2,false,
1|6,5|0,1,6,5,0,5,-5,5,5,true,1,1.0,0.5,0.5,0,false,false,false,false,2,false,
1|6,6|1,1,6,6,1,5,-5,5,5,true,1,1.0,0.5,0.5,0,false,false,false,true,0,false,
5|0,6|1,5,0,6,1,-5,-5,5,5,true,1,1.0,0.5,0.5,0,true,false,false,false,2,false,
0|5,0|6,0,5,0,6,5,6,5,6,false,0,0.006936140120339746,0.5,-0.4930638598796602,1,true,true,false,true,1,false,
0|5,6|0,0,5,6,0,5,-6,5,6,false,0,0.006936140120339703,0.5,-0.4930638598796603,1,false,false,false,true,1,false,
1|6,6|0,1,6,6,0,5,-6,5,6,false,0,0.006936140120339703,0.5,-0.4930638598796603,1,false,false,false,true,1,false,
5|0,6|0,5,0,6,0,-5,-6,5,6,false,0,0.006936140120339746,0.5,-0.4930638598796602,1,true,false,true,true,1,false,
0|6,1|0,0,6,1,0,6,-1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,false,false,false,true,5,false,
0|6,1|2,0,6,1,2,6,1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,true,false,false,false,3,false,
0|6,2|1,0,6,2,1,6,-1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,false,false,false,false,3,false,
0|6,2|3,0,6,2,3,6,1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,true,false,false,false,1,false,
0|6,3|2,0,6,3,2,6,-1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,false,false,false,false,1,false,
0|6,3|4,0,6,3,4,6,1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,true,false,false,false,1,false,
0|6,4|3,0,6,4,3,6,-1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,false,false,false,false,1,false,
0|6,4|5,0,6,4,5,6,1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,true,false,false,false,3,false,
0|6,5|4,0,6,5,4,6,-1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,false,false,false,false,3,false,
0|6,5|6,0,6,5,6,6,1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,true,false,true,true,5,false,
0|6,6|5,0,6,6,5,6,-1,6,1,false,0,0.08054800671397029,0.5,-0.4194519932860297,5,false,false,false,true,5,false,
6|0,6|5,6,0,6,5,-6,-1,6,1,false,0,0.08054800671397025,0.5,-0.4194519932860298,5,true,true,false,true,5,false,
0|6,1|3,0,6,1,3,6,2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,true,false,false,false,2,false,
0|6,2|0,0,6,2,0,6,-2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,false,false,false,true,4,false,
0|6,2|4,0,6,2,4,6,2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,true,false,false,false,0,false,
0|6,3|1,0,6,3,1,6,-2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,false,false,false,false,2,false,
0|6,3|5,0,6,3,5,6,2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,true,false,false,false,2,false,
0|6,4|2,0,6,4,2,6,-2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,false,false,false,false,0,false,
0|6,4|6,0,6,4,6,6,2,6,2,false,0,0.3409195802014331,0.5,-0.1590804197985669,4,true,false,true,true,4,false,
0|6,5|3,0,6,5,3,6,-2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,false,false,false,false,2,false,
0|6,6|4,0,6,6,4,6,-2,6,2,false,0,0.34091958020143315,0.5,-0.15908041979856685,4,false,false,false,true,4,false,
6|0,6|4,6,0,6,4,-6,-2,6,2,false,0,0.34091958020143304,0.5,-0.15908041979856696,4,true,true,false,true,4,false,
0|6,1|4,0,6,1,4,6,3,6,3,false,0,0.24964190505984396,0.5,-0.25035809494015604,3,true,false,false,false,1,false,
0|6,2|5,0,6,2,5,6,3,6,3,false,0,0.24964190505984396,0.5,-0.25035809494015604,3,true,false,false,false,1,false,
0|6,3|0,0,6,3,0,6,-3,6,3,false,0,0.2496419050598439,0.5,-0.2503580949401561,3,false,false,false,true,3,false,
0|6,3|6,0,6,3,6,6,3,6,3,false,0,0.24964190505984396,0.5,-0.25035809494015604,3,true,false,true,true,3,false,
0|6,4|1,0,6,4,1,6,-3,6,3,false,0,0.2496419050598439,0.5,-0.2503580949401561,3,false,false,false,false,1,false,
