run_id,case_id,reference_mode,class_mode,top_k,branch_label_none,branch_label_quadratic,class_overlap_none_vs_quadratic,weighted_class_shift,identity_preserved_flag
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,3,S2,S2,0.6666666666666666,0.0228976308620521,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,5,S2,S2,1.0,0.0228976308620521,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,10,S2,S2,1.0,0.0228976308620521,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.00032853164407919966,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.00032853164407919966,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.00032853164407919966,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.00032853164407919966,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.014565612295138308,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.014565612295138308,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,-0.014565612295138308,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.014565612295138308,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,5.762057497804562e-14,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,5.762057497804562e-14,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,5.762057497804562e-14,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,5.762057497804562e-14,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,1.2168044349891716e-13,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,1.2168044349891716e-13,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,1.2168044349891716e-13,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,1.2168044349891716e-13,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-1.9580115306894186e-11,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-1.9580115306894186e-11,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-1.9580115306894186e-11,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-1.9580115306894186e-11,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-2.858440151243258e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-2.858440151243258e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-2.858440151243258e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-2.858440151243258e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,5.317010379979337e-06,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,5.317010379979337e-06,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,5.317010379979337e-06,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,5.317010379979337e-06,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,6.061642299215464e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,6.061642299215464e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,6.061642299215464e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,6.061642299215464e-10,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,1.1598217084407558e-05,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,1.1598217084407558e-05,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,1.1598217084407558e-05,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,1.1598217084407558e-05,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-3.7139180619760737e-08,0
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-3.7139180619760737e-08,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-3.7139180619760737e-08,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-3.7139180619760737e-08,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.0005882268584845862,0
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.0005882268584845862,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.0005882268584845862,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.0005882268584845862,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-5.633776538616075e-07,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-5.633776538616075e-07,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-5.633776538616075e-07,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-5.633776538616075e-07,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0003450657353659681,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0003450657353659681,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0003450657353659681,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0003450657353659681,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,1.0006591427691447e-06,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,1.0006591427691447e-06,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,1.0006591427691447e-06,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,1.0006591427691447e-06,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0007492136157747353,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0007492136157747353,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0007492136157747353,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0007492136157747353,1
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-1.6941428013339532e-05,0
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-1.6941428013339532e-05,1
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-1.6941428013339532e-05,1
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-1.6941428013339532e-05,1
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.010017787764631914,0
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.010017787764631914,1
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.010017787764631914,1
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.010017787764631914,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.3__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,7.771561172376096e-16,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,7.771561172376096e-16,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,7.771561172376096e-16,1
config_m33_v0,P0__k0=4__sk=0.5__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,7.771561172376096e-16,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-4.8405723873656825e-14,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-4.8405723873656825e-14,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-4.8405723873656825e-14,1
config_m33_v0,P0__k0=4__sk=0.5__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-4.8405723873656825e-14,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-8.497202941271098e-12,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-8.497202941271098e-12,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-8.497202941271098e-12,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-8.497202941271098e-12,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,4.889094994409149e-07,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,4.889094994409149e-07,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,4.889094994409149e-07,1
config_m33_v0,P0__k0=4__sk=0.8__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,4.889094994409149e-07,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,1.855426923214054e-11,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,1.855426923214054e-11,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,1.855426923214054e-11,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,1.855426923214054e-11,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,1.043023908242624e-06,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,1.043023908242624e-06,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,1.043023908242624e-06,1
config_m33_v0,P0__k0=4__sk=0.8__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,1.043023908242624e-06,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-2.0814991952278206e-09,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-2.0814991952278206e-09,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-2.0814991952278206e-09,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-2.0814991952278206e-09,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.00010311821725661474,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.00010311821725661474,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.00010311821725661474,1
config_m33_v0,P0__k0=4__sk=0.8__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.00010311821725661474,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-5.978821371321885e-08,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-5.978821371321885e-08,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-5.978821371321885e-08,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-5.978821371321885e-08,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,7.673365566196466e-05,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,7.673365566196466e-05,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,7.673365566196466e-05,1
config_m33_v0,P0__k0=4__sk=1__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,7.673365566196466e-05,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,1.1899570484530386e-07,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,1.1899570484530386e-07,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,1.1899570484530386e-07,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,1.1899570484530386e-07,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.00016449497812121017,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.00016449497812121017,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.00016449497812121017,1
config_m33_v0,P0__k0=4__sk=1__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.00016449497812121017,1
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-3.735091661183354e-06,0
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-3.735091661183354e-06,1
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-3.735091661183354e-06,1
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-3.735091661183354e-06,1
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.0043561626916264196,0
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.0043561626916264196,1
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.0043561626916264196,1
config_m33_v0,P0__k0=4__sk=1__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.0043561626916264196,1
config_m33_v0,P1__k0=-4__sk=0.3__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P1__k0=-4__sk=0.3__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P1__k0=-4__sk=0.3__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P1__k0=-4__sk=0.3__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P1__k0=-4__sk=0.3__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P1__k0=-4__sk=0.3__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
